Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2006-05-08,3668.65,3708.55,3668.65,3693.15,70284895.0,3777.17
2006-05-05,3649.45,3676.55,3639.55,3663.95,106747561.0,4261.22
2006-05-04,3630.65,3674.5,3621.55,3648.4,100108143.0,5141.0
2006-05-03,3604.4,3640.8,3581.4,3634.25,95591194.0,4537.19
2006-05-02,3557.55,3622.05,3556.9,3605.45,108347510.0,5259.84
2006-04-29,3508.35,3565.75,3508.35,3557.6,35740010.0,1515.59
2006-04-28,3507.45,3517.65,3342.85,3508.35,108821039.0,4943.01
2006-04-27,3554.7,3598.95,3492.75,3508.1,148887167.0,10435.62
2006-04-26,3462.65,3562.3,3454.1,3555.75,90642187.0,4568.22
2006-04-25,3548.8,3552.65,3433.55,3462.65,83494373.0,4284.69
2006-04-24,3572.8,3585.35,3536.3,3548.9,90785788.0,4698.35
2006-04-21,3576.75,3592.75,3517.1,3573.05,134014772.0,6849.64
2006-04-20,3539.8,3578.35,3527.25,3573.5,113701322.0,5774.69
2006-04-19,3523.65,3570.5,3502.75,3535.85,119462639.0,5833.57
2006-04-18,3429.0,3521.95,3429.0,3518.1,103920172.0,5605.22
2006-04-17,3342.15,3433.65,3342.15,3425.15,94138429.0,4856.61
2006-04-13,3380.4,3391.05,3290.35,3345.5,129244802.0,6733.14
2006-04-12,3479.1,3484.65,3366.75,3380.0,124245306.0,6146.48
2006-04-10,3455.0,3489.05,3430.4,3478.45,104980176.0,4807.96
2006-04-07,3525.6,3555.5,3445.9,3454.8,137089599.0,7354.61
2006-04-05,3483.15,3513.95,3483.15,3510.9,79374868.0,4099.01
2006-04-04,3473.1,3508.25,3463.85,3483.15,92359007.0,4230.1
2006-04-03,3403.15,3478.25,3402.45,3473.3,73250033.0,3804.68
2006-03-31,3420.55,3425.45,3381.9,3402.55,191025581.0,12055.59
2006-03-30,3354.25,3433.85,3354.25,3418.95,167133850.0,7120.91
2006-03-29,3324.85,3359.8,3324.8,3354.2,107383096.0,4235.41
2006-03-28,3321.45,3344.5,3311.85,3325.0,145259830.0,7402.88
2006-03-27,3283.4,3327.05,3280.8,3321.65,155883121.0,6939.44
2006-03-24,3247.15,3286.2,3242.6,3279.8,133458459.0,3755.77
2006-03-23,3240.85,3265.6,3225.2,3247.15,132315985.0,4977.08
2006-03-22,3263.35,3267.95,3221.95,3240.15,92992199.0,4747.15
2006-03-21,3264.65,3292.15,3247.25,3262.3,94383185.0,4408.31
2006-03-20,3234.2,3268.25,3234.2,3265.65,74738736.0,3092.16
2006-03-17,3226.9,3258.3,3226.9,3234.05,84410109.0,4238.8
2006-03-16,3197.3,3230.4,3196.95,3226.6,85098635.0,4339.33
2006-03-14,3197.2,3223.45,3184.05,3195.35,81135055.0,4011.15
2006-03-13,3184.1,3221.3,3174.05,3202.65,71708390.0,3515.72
2006-03-10,3129.05,3189.35,3128.6,3183.9,89130425.0,4292.37
2006-03-09,3116.75,3132.65,3069.85,3129.1,91561270.0,4422.04
2006-03-08,3183.45,3187.5,3107.9,3116.7,104385907.0,5393.67
2006-03-07,3190.45,3192.95,3166.75,3182.8,85670076.0,4153.35
2006-03-06,3147.25,3194.0,3147.2,3190.4,70231056.0,3256.57
2006-03-03,3151.3,3167.2,3132.6,3147.35,68562889.0,3740.91
2006-03-02,3124.25,3170.35,3124.25,3150.7,117835195.0,5303.83
2006-03-01,3074.6,3127.25,3064.0,3123.1,96935864.0,4886.99
2006-02-28,3067.9,3090.3,3031.8,3074.7,101518894.0,4978.91
2006-02-27,3050.3,3070.35,3050.3,3067.45,53579117.0,2663.01
2006-02-24,3061.7,3072.0,3041.6,3050.05,61840503.0,2445.38
2006-02-23,3050.85,3078.4,3050.85,3062.1,108536483.0,4627.45
2006-02-22,3035.65,3055.65,3032.5,3050.8,56288881.0,2838.57
2006-02-21,3008.55,3042.05,3008.55,3035.5,59629361.0,2936.55
2006-02-20,2982.35,3010.65,2955.85,3005.85,61702111.0,2832.2
2006-02-17,3021.65,3038.8,2976.7,2981.5,80252511.0,3664.79
2006-02-16,3023.1,3036.65,3013.7,3021.6,77742684.0,3413.17
2006-02-15,3001.4,3048.8,2995.3,3022.2,90334973.0,4183.48
2006-02-14,3040.25,3051.7,3009.9,3017.55,86851659.0,4149.93
2006-02-13,3026.15,3042.75,3018.5,3041.15,66172668.0,3052.33
2006-02-10,3009.15,3031.75,3009.1,3027.55,77233296.0,3764.84
2006-02-08,3018.2,3021.25,2984.9,3008.95,72204624.0,3709.2
2006-02-07,3001.15,3025.1,2991.25,3020.1,84822966.0,3781.35
2006-02-06,2940.95,3009.45,2928.1,3000.45,70479490.0,3602.08
2006-02-03,2968.1,2973.9,2931.85,2940.6,62877718.0,3113.61
2006-02-02,2972.2,2997.25,2957.55,2967.45,80517157.0,3574.21
2006-02-01,3001.3,3011.05,2960.9,2971.55,87163320.0,3809.99
2006-01-31,2968.95,3005.1,2968.85,3001.1,74303077.0,2982.45
2006-01-30,2983.3,3002.2,2963.65,2974.5,99399734.0,3402.83
2006-01-27,2941.9,2989.7,2941.9,2982.75,115083146.0,3807.99
2006-01-25,2908.75,2949.1,2871.25,2940.35,97129132.0,4944.65
2006-01-24,2886.35,2914.25,2885.75,2908.0,67193094.0,3300.77
2006-01-23,2900.3,2900.3,2870.95,2884.05,65128512.0,2809.25
2006-01-20,2870.8,2912.8,2870.8,2900.95,73695932.0,4307.53
2006-01-19,2811.1,2875.95,2811.1,2870.85,69427054.0,3219.72
2006-01-18,2809.9,2840.1,2783.85,2809.2,119045833.0,6974.93
2006-01-17,2833.8,2861.25,2820.65,2829.1,95095316.0,6190.85
2006-01-16,2851.35,2855.7,2824.05,2833.1,57827407.0,3404.76
2006-01-13,2851.4,2878.35,2846.7,2850.55,66173305.0,3198.16
2006-01-12,2869.35,2869.35,2824.0,2850.7,92184274.0,6110.85
2006-01-10,2910.15,2913.05,2865.6,2870.8,71122017.0,3508.23
2006-01-09,2913.35,2927.25,2898.25,2910.1,74818404.0,3462.62
2006-01-06,2899.85,2921.7,2877.25,2914.0,83354445.0,3728.49
2006-01-05,2904.45,2916.2,2884.8,2899.85,70082252.0,3203.74
2006-01-04,2883.0,2909.35,2883.0,2904.4,82021279.0,3415.2
2006-01-03,2835.95,2887.2,2832.05,2883.35,56919143.0,2674.83
2006-01-02,2836.8,2849.45,2825.4,2835.95,51922369.0,2492.19
2005-12-30,2823.95,2845.55,2812.75,2836.55,76048886.0,4017.93
2005-12-29,2792.75,2829.4,2792.75,2821.95,79236604.0,3891.34
2005-12-28,2806.8,2824.3,2780.0,2794.05,73928672.0,3690.54
2005-12-27,2746.25,2812.6,2725.7,2805.9,58763373.0,2824.9
2005-12-26,2804.3,2804.3,2741.8,2749.6,57486163.0,2509.99
2005-12-23,2835.7,2857.0,2799.7,2804.85,65175171.0,2972.67
2005-12-22,2826.7,2846.65,2818.65,2835.25,66786005.0,2946.81
2005-12-21,2826.45,2847.3,2799.45,2822.9,123430901.0,7389.62
2005-12-20,2843.15,2853.1,2815.2,2826.2,74975479.0,3150.23
2005-12-19,2808.35,2846.0,2803.45,2842.6,77018983.0,3272.85
2005-12-16,2778.65,2814.9,2766.5,2810.15,88271522.0,4180.3
2005-12-15,2805.2,2821.5,2763.35,2778.55,92701214.0,3996.15
2005-12-14,2812.8,2825.65,2788.3,2804.55,122645697.0,4636.36
2005-12-13,2776.8,2815.3,2764.65,2812.3,93127558.0,4485.5
2005-12-12,2756.4,2789.35,2756.4,2776.2,75289837.0,3334.62
2005-12-09,2706.75,2761.1,2698.0,2756.45,76475444.0,3624.71
2005-12-08,2694.95,2711.6,2673.5,2706.7,70166907.0,3288.04
2005-12-07,2662.3,2697.1,2662.3,2693.0,66551374.0,3002.33
2005-12-06,2661.4,2694.4,2647.35,2662.3,56613837.0,2735.99
2005-12-05,2697.6,2710.65,2654.35,2660.5,62679907.0,2405.29
2005-12-02,2699.55,2730.7,2691.5,2697.95,79794777.0,3914.45
2005-12-01,2651.6,2705.0,2641.95,2698.95,74048315.0,3626.04
2005-11-30,2698.1,2727.05,2647.1,2652.25,82029860.0,3588.31
2005-11-29,2712.35,2713.9,2679.9,2698.3,78581982.0,3583.48
2005-11-28,2683.6,2717.15,2682.65,2712.0,83653385.0,3266.97
2005-11-26,2664.85,2686.5,2664.7,2683.45,25534972.0,1016.73
2005-11-25,2635.35,2668.9,2633.75,2664.3,74964394.0,2877.95
2005-11-24,2608.9,2643.7,2608.7,2635.0,98400541.0,3651.41
2005-11-23,2572.85,2613.4,2563.1,2608.6,70840659.0,2992.72
2005-11-22,2603.25,2614.0,2567.05,2572.85,67631761.0,3090.06
2005-11-21,2620.1,2626.4,2591.75,2602.5,74794904.0,3111.44
2005-11-18,2604.0,2632.35,2595.15,2620.05,81690974.0,3121.62
2005-11-17,2558.45,2608.85,2558.45,2603.95,66443810.0,2924.97
2005-11-16,2559.45,2585.95,2559.45,2582.75,59709061.0,2711.52
2005-11-14,2548.55,2576.95,2534.4,2558.7,70311886.0,2722.9
2005-11-11,2500.85,2551.4,2500.85,2548.65,72465029.0,3003.72
2005-11-10,2489.1,2504.75,2480.85,2500.7,64917294.0,2435.45
2005-11-09,2493.1,2519.4,2475.7,2489.1,73896105.0,2927.57
2005-11-08,2463.65,2502.9,2460.0,2492.65,79715915.0,3234.37
2005-11-07,2419.25,2464.65,2411.6,2461.6,79272406.0,3265.1
2005-11-02,2386.45,2423.8,2367.75,2419.05,82540716.0,2909.26
2005-11-01,2366.8,2410.15,2366.8,2386.75,18746555.0,665.75
2005-10-31,2314.85,2373.4,2314.2,2370.95,69796263.0,2419.6
2005-10-28,2352.65,2355.15,2307.45,2316.05,84569727.0,3192.26
2005-10-27,2408.95,2416.45,2338.6,2352.9,125291990.0,4868.7
2005-10-26,2418.45,2434.0,2401.1,2408.5,91104303.0,3800.91
2005-10-25,2394.95,2444.6,2390.85,2418.2,85086738.0,3470.96
2005-10-24,2444.2,2460.0,2388.4,2394.85,80236463.0,2943.37
2005-10-21,2397.85,2447.85,2384.05,2443.75,97458038.0,3775.57
2005-10-20,2421.4,2463.85,2363.55,2395.45,114276924.0,4202.57
2005-10-19,2467.8,2467.85,2394.95,2412.45,93293821.0,3933.15
2005-10-18,2485.25,2517.7,2452.5,2468.2,77318585.0,3384.84
2005-10-17,2488.4,2498.6,2459.5,2485.15,76999001.0,3148.62
2005-10-14,2537.7,2548.0,2478.0,2484.4,91435384.0,3621.45
2005-10-13,2584.4,2589.35,2529.05,2537.3,95738560.0,4050.09
2005-10-11,2569.15,2592.0,2533.7,2589.55,71470357.0,3324.2
2005-10-10,2577.1,2595.15,2561.0,2566.85,61304701.0,2627.27
2005-10-07,2577.2,2603.25,2547.55,2574.05,92769893.0,4038.8
2005-10-06,2643.8,2643.8,2571.3,2579.15,107136584.0,3970.21
2005-10-05,2663.7,2669.2,2636.6,2644.4,87711982.0,3401.19
2005-10-04,2630.0,2667.05,2629.6,2663.35,76746128.0,3353.73
2005-10-03,2601.0,2635.0,2597.2,2630.05,64623105.0,2524.48
2005-09-30,2607.9,2623.05,2567.75,2601.4,88155803.0,3685.36
2005-09-29,2598.6,2633.9,2589.45,2611.2,118315309.0,5020.86
2005-09-28,2574.45,2602.95,2559.85,2598.05,75639565.0,3275.34
2005-09-27,2558.5,2592.5,2549.85,2574.85,80835742.0,3294.07
2005-09-26,2477.85,2560.85,2477.85,2557.35,61924057.0,2272.15
2005-09-23,2480.5,2507.9,2453.05,2477.75,84222865.0,3283.92
2005-09-22,2567.85,2580.4,2465.85,2476.5,103320451.0,3597.7
2005-09-21,2576.7,2585.6,2504.9,2567.3,108694906.0,4246.33
2005-09-20,2567.2,2582.8,2546.6,2578.0,77237821.0,3347.78
2005-09-19,2555.45,2579.7,2550.45,2567.1,63880908.0,2294.45
2005-09-16,2524.9,2555.1,2519.05,2552.35,63656466.0,2502.91
2005-09-15,2492.85,2527.5,2492.75,2523.95,62944965.0,2414.41
2005-09-14,2500.4,2514.75,2476.0,2492.45,82087707.0,3160.77
2005-09-13,2484.0,2503.0,2477.1,2500.35,54880639.0,2325.46
2005-09-12,2455.85,2486.35,2455.85,2484.15,44832163.0,1868.6
2005-09-09,2448.8,2462.8,2441.9,2455.45,47670661.0,1973.56
2005-09-08,2429.0,2456.9,2429.0,2454.45,46073516.0,2079.08
2005-09-06,2422.4,2436.25,2417.0,2428.65,47409904.0,1856.98
2005-09-05,2417.1,2439.55,2414.95,2422.95,50521839.0,2008.92
2005-09-02,2406.45,2422.1,2396.1,2415.8,61335349.0,2700.45
2005-09-01,2384.7,2412.35,2382.9,2405.75,59762105.0,2311.28
2005-08-31,2369.05,2387.0,2355.0,2384.65,50116797.0,2171.21
2005-08-30,2337.8,2373.8,2337.75,2367.75,46969539.0,1999.63
2005-08-29,2359.2,2365.85,2312.6,2337.65,41867254.0,1771.19
2005-08-26,2354.6,2368.05,2340.2,2357.05,47579420.0,1953.45
2005-08-25,2323.1,2359.2,2320.7,2354.55,78538713.0,3108.4
2005-08-24,2326.1,2334.9,2300.45,2322.5,68322962.0,2629.36
2005-08-23,2369.55,2380.5,2320.35,2326.1,57190186.0,2352.79
2005-08-22,2383.45,2403.45,2355.75,2367.85,55932078.0,2091.85
2005-08-19,2400.8,2409.35,2378.45,2383.45,47521272.0,2056.29
2005-08-18,2404.65,2426.65,2380.7,2388.45,63479228.0,2756.96
2005-08-17,2369.8,2406.25,2357.5,2403.15,61480220.0,2676.99
2005-08-16,2361.65,2379.4,2356.85,2369.8,59048436.0,2362.26
2005-08-12,2381.05,2390.45,2356.9,2361.55,71135423.0,2825.38
2005-08-11,2358.9,2387.3,2355.5,2380.9,93589538.0,3296.74
2005-08-10,2322.3,2364.8,2322.05,2360.15,81805269.0,2786.3
2005-08-09,2324.75,2342.2,2303.1,2318.7,93650866.0,3298.02
2005-08-08,2361.95,2386.95,2320.05,2324.4,97370128.0,3229.84
2005-08-05,2367.35,2377.1,2355.95,2361.2,114264260.0,3339.85
2005-08-04,2357.75,2377.35,2352.05,2367.8,91949999.0,3745.04
2005-08-03,2359.1,2377.0,2345.2,2357.0,102044390.0,5012.72
2005-08-02,2321.9,2357.15,2319.75,2353.65,81640117.0,3501.94
2005-08-01,2312.05,2329.9,2294.25,2318.05,59153792.0,2428.83
2005-07-29,2318.05,2332.55,2280.85,2312.3,111818711.0,4957.97
2005-07-27,2304.25,2324.0,2292.85,2319.1,70682407.0,2751.63
2005-07-26,2289.25,2307.1,2279.8,2303.15,98680238.0,3228.61
2005-07-25,2266.65,2293.95,2266.65,2291.75,81357219.0,3127.72
2005-07-22,2231.0,2268.55,2223.15,2265.6,57710283.0,2653.01
2005-07-21,2240.95,2251.85,2221.2,2230.5,60766699.0,2360.74
2005-07-20,2236.9,2252.0,2236.9,2241.9,56890570.0,2146.21
2005-07-19,2234.25,2246.7,2227.2,2237.3,51111855.0,2187.9
2005-07-18,2212.95,2248.7,2212.95,2234.0,55018172.0,2635.13
2005-07-15,2185.1,2216.5,2181.85,2212.55,57478017.0,2437.82
2005-07-14,2204.4,2212.55,2178.6,2185.1,65035973.0,2845.93
2005-07-13,2221.45,2234.15,2200.05,2204.05,74227393.0,2986.98
2005-07-12,2219.1,2233.2,2191.7,2220.8,71608159.0,3276.51
2005-07-11,2195.55,2224.65,2195.55,2218.85,54405573.0,2005.43
2005-07-08,2183.55,2210.7,2179.05,2196.2,48318799.0,2066.03
2005-07-07,2228.3,2235.8,2171.25,2179.4,60514945.0,2696.16
2005-07-06,2211.35,2232.65,2211.3,2228.2,51427929.0,2074.52
2005-07-05,2231.2,2238.6,2205.1,2210.75,55515957.0,2221.67
2005-07-04,2212.05,2232.2,2211.4,2230.65,49155821.0,1872.96
2005-07-01,2220.45,2220.55,2198.9,2211.9,54585383.0,2119.86
2005-06-30,2191.55,2226.15,2189.45,2220.6,82212701.0,3809.51
2005-06-29,2170.2,2194.25,2162.0,2191.65,58638570.0,2468.66
2005-06-28,2199.8,2206.8,2165.9,2169.85,73416302.0,2913.86
2005-06-27,2194.35,2219.65,2188.15,2199.8,93011396.0,3607.85
2005-06-24,2184.0,2204.45,2162.95,2194.35,57555948.0,2602.39
2005-06-23,2187.35,2192.1,2174.05,2183.85,62648424.0,2767.97
2005-06-22,2167.8,2196.45,2167.35,2187.35,87458824.0,3795.42
2005-06-21,2144.75,2173.25,2140.15,2170.0,68986654.0,3223.65
2005-06-20,2130.8,2150.25,2124.65,2144.35,92370554.0,4325.44
2005-06-17,2123.6,2131.75,2103.9,2123.4,43861852.0,2024.62
2005-06-16,2128.3,2135.1,2114.55,2123.7,65288983.0,2342.59
2005-06-15,2110.5,2131.95,2110.35,2128.65,44576500.0,1690.79
2005-06-14,2103.65,2113.85,2098.7,2112.35,38606690.0,1598.23
2005-06-13,2090.7,2106.65,2081.7,2102.75,38787661.0,1537.38
2005-06-10,2103.45,2133.1,2086.3,2090.6,49033630.0,1971.39
2005-06-09,2112.25,2118.65,2097.55,2103.2,53924493.0,1793.34
2005-06-08,2094.7,2115.25,2094.05,2112.4,49625237.0,1992.37
2005-06-07,2091.95,2102.85,2084.35,2098.15,36007293.0,1574.44
2005-06-06,2092.0,2109.1,2087.4,2092.8,42744602.0,1817.89
2005-06-04,2094.1,2098.1,2087.0,2092.35,22469509.0,775.83
2005-06-03,2064.1,2097.25,2061.35,2094.25,52180109.0,2073.21
2005-06-02,2087.85,2093.45,2062.55,2064.65,50472017.0,1868.54
2005-06-01,2087.8,2097.6,2081.2,2087.55,58896370.0,2021.76
2005-05-31,2072.5,2091.75,2066.55,2087.55,45872849.0,2041.23
2005-05-30,2076.55,2086.85,2064.85,2072.4,54670426.0,2179.67
2005-05-27,2073.25,2099.35,2069.5,2076.4,73791013.0,2845.14
2005-05-26,2043.5,2078.65,2025.65,2074.7,88187689.0,3630.71
2005-05-25,2028.55,2047.45,2019.0,2043.85,76579699.0,2273.23
2005-05-24,2016.0,2031.9,2009.55,2028.6,56757502.0,1888.61
2005-05-23,1992.1,2019.35,1991.7,2013.9,37691431.0,1366.18
2005-05-20,1991.85,1998.2,1975.95,1992.4,41636877.0,1764.9
2005-05-19,1983.15,2008.35,1983.15,1990.85,42626009.0,1760.45
2005-05-18,1990.65,1990.95,1964.65,1982.75,51569522.0,2202.54
2005-05-17,2013.1,2024.6,1984.75,1990.8,48666725.0,1905.96
2005-05-16,1991.5,2014.95,1989.7,2012.6,38016370.0,1603.39
2005-05-13,1992.5,1992.75,1978.9,1988.3,36652241.0,1454.07
2005-05-12,1985.95,1999.85,1981.95,1993.15,36125196.0,1412.84
2005-05-11,1990.55,1991.85,1975.05,1985.95,44567833.0,1758.58
2005-05-10,2001.0,2007.8,1989.1,1994.3,56034583.0,2185.95
2005-05-09,1978.05,2003.15,1978.05,2000.75,51489665.0,2001.09
2005-05-06,1962.3,1984.4,1947.3,1977.5,52715637.0,2102.13
2005-05-05,1942.6,1973.35,1942.05,1963.3,53020698.0,1922.52
2005-05-04,1920.5,1944.45,1920.15,1942.6,48177637.0,1693.39
2005-05-03,1916.95,1940.1,1911.0,1920.7,51921972.0,1810.72
2005-05-02,1903.1,1925.6,1898.15,1916.75,60560833.0,1966.87
2005-04-29,1943.2,1943.2,1896.3,1902.5,64304715.0,2330.24
2005-04-28,1935.65,1950.25,1921.05,1941.3,82325185.0,3367.57
2005-04-27,1959.45,1962.2,1930.35,1935.4,62035956.0,2583.88
2005-04-26,1971.05,1972.85,1951.8,1957.1,51302647.0,1737.57
2005-04-25,1968.45,1974.2,1952.4,1970.95,53653518.0,2018.36
2005-04-22,1950.6,1972.95,1950.0,1967.35,55286066.0,2400.13
2005-04-21,1930.5,1950.0,1911.4,1948.55,58531700.0,2306.95
2005-04-20,1908.5,1941.85,1902.9,1929.7,74597233.0,3002.34
2005-04-19,1927.9,1961.15,1902.8,1909.4,61369260.0,2472.94
2005-04-18,1955.5,1959.25,1914.85,1927.8,70752264.0,2207.34
2005-04-15,2022.5,2022.5,1952.75,1956.3,64717231.0,2402.78
2005-04-13,2024.9,2038.85,2018.1,2025.45,44910337.0,1841.1
2005-04-12,2002.75,2027.8,2002.75,2024.95,35572259.0,1523.65
2005-04-11,2032.75,2033.0,2001.85,2008.2,38487508.0,1439.27
2005-04-08,2053.05,2057.5,2024.8,2031.2,42153310.0,1904.94
2005-04-07,2069.15,2084.9,2048.05,2052.85,48150317.0,1908.38
2005-04-06,2054.0,2073.1,2051.3,2069.3,53943729.0,2012.74
2005-04-05,2063.2,2077.95,2043.7,2052.55,54691988.0,2170.9
2005-04-04,2067.65,2076.6,2054.9,2063.4,64426298.0,2572.53
2005-04-01,2035.9,2071.2,2024.25,2067.65,63209440.0,2457.48
2005-03-31,1994.5,2043.6,1994.5,2035.65,91752570.0,3643.64
2005-03-30,1983.65,2000.45,1971.15,1993.7,69953686.0,2609.45
2005-03-29,2029.4,2032.65,1971.55,1983.85,69687568.0,2495.85
2005-03-28,2015.75,2046.85,2015.25,2029.45,51850957.0,2066.11
2005-03-24,2026.6,2042.45,2007.35,2015.4,70928621.0,2861.24
2005-03-23,2061.2,2067.45,2019.85,2026.4,91449560.0,3331.97
2005-03-22,2096.75,2099.0,2056.5,2061.6,57631155.0,2149.92
2005-03-21,2117.95,2124.8,2089.35,2096.6,62125033.0,1955.72
2005-03-18,2097.75,2112.25,2077.2,2109.15,83945077.0,2666.63
2005-03-17,2123.95,2126.55,2090.45,2098.5,62045976.0,2188.35
2005-03-16,2129.35,2158.9,2121.1,2125.55,75512834.0,2276.67
2005-03-15,2146.55,2151.35,2122.0,2128.95,60049989.0,2053.6
2005-03-14,2153.8,2164.15,2140.9,2146.35,73875042.0,2327.55
2005-03-11,2167.7,2182.1,2148.7,2154.0,70474058.0,2644.55
2005-03-10,2160.85,2170.2,2145.75,2167.4,61889887.0,2568.44
2005-03-09,2169.1,2183.45,2141.35,2160.8,81074126.0,2946.37
2005-03-08,2160.65,2173.85,2154.0,2168.95,78378567.0,3073.68
2005-03-07,2148.25,2166.85,2143.05,2160.1,86791264.0,3325.05
2005-03-04,2129.1,2152.75,2129.1,2148.15,78283092.0,3187.89
2005-03-03,2093.4,2132.75,2093.35,2128.85,84295271.0,2958.87
2005-03-02,2084.6,2096.35,2080.55,2093.25,78599088.0,2708.28
2005-03-01,2103.1,2115.1,2073.8,2084.4,71289743.0,2868.92
2005-02-28,2061.2,2106.2,2047.7,2103.25,103139340.0,3705.33
2005-02-25,2057.3,2081.85,2051.2,2060.9,66309002.0,2562.1
2005-02-24,2057.75,2070.5,2052.4,2055.3,76500198.0,2958.62
2005-02-23,2058.7,2065.15,2051.35,2057.1,52493127.0,2009.68
2005-02-22,2043.4,2061.65,2036.6,2058.4,51898487.0,1911.09
2005-02-21,2055.15,2065.75,2039.9,2043.2,46917742.0,1846.09
2005-02-18,2062.45,2076.7,2048.85,2055.55,63673961.0,2182.69
2005-02-17,2069.1,2069.15,2045.85,2061.9,63853254.0,2308.49
2005-02-16,2090.0,2103.4,2059.45,2068.8,68533655.0,2600.84
2005-02-15,2098.25,2101.6,2081.2,2089.95,60938189.0,2274.26
2005-02-14,2083.05,2110.15,2083.05,2098.25,86445194.0,2650.6
2005-02-11,2063.35,2084.5,2063.35,2082.05,84987297.0,2575.21
2005-02-10,2070.1,2075.1,2049.85,2063.35,69893469.0,2115.09
2005-02-09,2055.2,2077.7,2055.2,2070.0,68237793.0,2317.8
2005-02-08,2055.0,2065.0,2043.6,2055.15,74190476.0,2383.24
2005-02-07,2097.45,2098.0,2049.85,2055.1,62127314.0,2319.96
2005-02-04,2079.4,2099.2,2060.8,2077.95,79164167.0,2632.63
2005-02-03,2052.35,2083.75,2052.35,2079.45,78096873.0,2532.53
2005-02-02,2062.15,2074.5,2045.5,2052.25,89992221.0,2800.78
2005-02-01,2057.75,2072.5,2045.25,2059.85,135567534.0,3744.47
2005-01-31,2008.45,2060.4,2006.35,2057.6,137984563.0,3937.87
2005-01-28,1955.25,2014.25,1950.85,2008.3,106730397.0,3558.74
2005-01-27,1931.9,1961.75,1929.0,1955.0,135722670.0,3844.54
2005-01-25,1908.85,1934.25,1894.4,1931.85,88566262.0,2826.51
2005-01-24,1925.3,1932.75,1902.9,1909.0,74819372.0,2620.68
2005-01-20,1928.1,1940.95,1900.05,1925.3,96601275.0,3420.1
2005-01-19,1934.1,1945.65,1922.35,1926.65,94221284.0,2293.88
2005-01-18,1933.05,1956.95,1925.35,1934.05,91873146.0,3095.09
2005-01-17,1931.75,1944.55,1902.45,1932.9,82253062.0,2700.13
2005-01-14,1954.9,1961.4,1922.85,1931.1,86211083.0,2653.22
2005-01-13,1922.5,1963.4,1916.95,1954.55,80904072.0,2864.68
2005-01-12,1953.6,1966.65,1900.85,1913.6,85040272.0,3348.69
2005-01-11,1982.7,1988.9,1947.35,1952.05,70270295.0,2635.87
2005-01-10,2016.75,2025.9,1974.8,1982.0,75659206.0,2349.26
2005-01-07,1998.25,2021.45,1992.55,2015.5,76285818.0,2764.03
2005-01-06,2031.55,2035.65,1984.25,1998.35,94321939.0,3233.82
2005-01-05,2103.75,2105.1,1990.15,2032.2,109223487.0,3622.02
2005-01-04,2116.95,2120.15,2100.55,2103.75,72718302.0,2416.13
2005-01-03,2080.0,2118.6,2080.0,2115.0,70506865.0,2375.1
2004-12-31,2059.85,2083.0,2059.85,2080.5,60138542.0,1989.38
2004-12-30,2070.55,2088.45,2052.25,2059.8,79260391.0,2817.35
2004-12-29,2071.55,2086.15,2062.35,2069.6,68714648.0,2264.84
2004-12-28,2063.6,2074.6,2060.05,2071.35,85664006.0,2411.59
2004-12-27,2061.6,2079.05,2046.25,2062.6,73520453.0,2537.58
2004-12-24,2045.35,2065.6,2045.3,2062.7,68446068.0,2291.06
2004-12-23,2035.6,2049.3,2031.9,2045.15,57029880.0,2104.08
2004-12-22,2040.6,2053.9,2029.85,2035.35,75621797.0,2879.34
2004-12-21,2027.8,2047.5,2025.25,2044.65,73293290.0,2580.87
2004-12-20,2012.5,2029.5,2007.15,2026.85,83223264.0,2606.99
2004-12-17,2032.85,2037.7,2007.2,2012.1,86236837.0,2600.66
2004-12-16,2028.8,2039.2,2019.5,2033.2,76507235.0,2730.46
2004-12-15,2006.8,2034.35,2006.8,2028.7,86232934.0,2892.86
2004-12-14,1985.2,2008.8,1972.85,2006.8,80092685.0,2179.86
2004-12-13,1970.6,1987.0,1964.8,1985.35,68234148.0,2340.15
2004-12-10,1990.2,1999.7,1964.65,1969.0,86928429.0,2856.74
2004-12-09,1977.8,1995.7,1964.5,1989.95,87016756.0,2828.64
2004-12-08,1994.15,2009.7,1973.15,1977.95,101909462.0,2872.41
2004-12-07,1990.6,2002.6,1981.15,1992.7,91427830.0,2781.42
2004-12-06,1996.3,2012.25,1989.95,1993.15,103216603.0,3157.1
2004-12-03,1991.9,2011.9,1990.3,1996.2,111129666.0,3660.05
2004-12-02,1962.75,2001.55,1962.75,1999.0,131745401.0,4187.5
2004-12-01,1960.75,1971.6,1944.5,1962.05,114582297.0,3365.32
2004-11-30,1940.25,1963.8,1940.25,1958.8,119046574.0,3606.33
2004-11-29,1899.3,1942.95,1894.6,1939.65,110660425.0,3369.71
2004-11-25,1904.25,1915.8,1892.6,1901.05,105457319.0,3406.41
2004-11-24,1893.15,1907.35,1889.85,1904.05,65665293.0,2179.01
2004-11-23,1873.35,1900.05,1873.35,1892.6,82131852.0,2321.25
2004-11-22,1872.55,1878.05,1845.1,1873.35,73274594.0,2406.05
2004-11-19,1891.95,1898.15,1869.35,1872.35,83053004.0,2527.42
2004-11-18,1890.45,1895.3,1880.8,1892.05,91092186.0,2493.49
2004-11-17,1879.05,1892.15,1874.35,1888.65,77652189.0,2262.65
